Procedure ID,Description,Amount
334,ACEBUTOLOL 200MG TAB    ,17.25
346,ACETAMIN/BUTALBITL/CAFFE,31.50
374,ACETAMIN/COD 12.5ML LIQ ,17.25
376,ACETAMIN/COD 15ML LIQ   ,35.25
382,ACETAMIN/CODEINE #3 TAB ,35.25
383,ACETAMIN/CODEINE #4 TAB ,39.00
385,ACETAMINOPHEN 120MG SUPP,3.00
464,ACETAMINOPHEN INFGTTS15M,27.00
494,ACETAZOLAMIDE 250MG TAB ,17.50
626,ACETAZOLAMIDE 500MG SA C,17.50
637,ACETAZOLAMIDE 500 MG INJ,263.75
693,ACETYLCHOLINE 1% 2ML OP ,103.75
724,ACETYLCYSTEI 20% 30ML VL,162.00
728,INH ACETYLCYSTN 10% 4ML ,50.25
735,INH ACETYLCYSTN 20% 4ML ,56.75
829,ACTIVATED CHAR/SORB 25GM,31.50
831,ACTIVATED CHARCOAL 25GM ,31.50
845,ACYCLOVIR 200MG CAP     ,25.25
871,ACYCLOVIR 200MG/5ML LIQ ,17.50
886,ACYCLOVIR 5% TOP 15 GM  ,903.25
1141,ALBUMIN INF 5% 50ML     ,166.25
1153,ALBUTEROL 200MCG CAP    ,17.50
1159,ALBUTEROL 2MG/5ML LIQ   ,8.75
1166,ALBUTEROL 90MCG 6.8GMINH,216.50
1176,ALCOHOLIC BEVERAGE      ,17.50
1177,ALDACTAZID 20MG/ML 1ML  ,22.00
1206,ALFENTANIL 1000MCG AMP  ,111.00
1219,ALLOPURINOL 100MG TAB   ,17.50
1235,ALLOPURINOL 300MG TAB   ,17.50
1241,ALPRAZOLAM 0.25MG TAB   ,25.25
1242,ALPRAZOLAM 0.5MG TAB    ,25.25
1247,ALPROSTADIL 500MCG AMP  ,2047.00
1261,ALUMINUM ACETATE PKT    ,8.75
1267,ALUMINUM HYDR 400MG CAP ,2.25
1276,AMANTADINE 100MG CAP    ,35.25
1277,AMANTADINE 50MG/5ML LIQ ,31.50
1281,AMIFOSTINE 500 MG INJ   ,2025.75
1290,AMILORIDE 5MG TAB       ,17.50
1291,AMINO ACIDS 1000ML      ,654.50
1404,AMINOCAPR AC 5GM/20ML VL,111.25
1405,AMINOCAPR AC 250MG/ML1ML,17.25
1406,AMINOCAPR ACID 500MG TAB,27.00
1411,AMIODARONE 200MG TAB    ,53.00
1429,AMITRIPTYLINE 10MG TAB  ,17.50
1430,AMITRIPTYLINE 25MG TAB  ,17.50
1446,AMLODIPINE 5MG TAB      ,20.25
1457,AMMONI LAC 12% 225GM LOT,180.00
1460,AMMONIA 0.33ML INH AMP  ,78.25
1495,AMOX/CLAV 250MG TAB     ,39.00
1497,AMOX/CLAV 250MG/5ML     ,227.25
1498,AMOX/CLAV 400MG CHEW    ,12.00
1499,AMOX/CLAV 500MG TAB     ,50.25
1502,AMOX/CLAV 400MG/5ML     ,19.75
1503,AMOX/CLAV 875MG TAB     ,35.25
1524,AMOXICILL/CLAV 600MG/5ML,17.25
1532,AMOXICILLIN 125MG/5ML   ,50.25
1533,AMOXICILLIN 125MG CHEW  ,12.00
1534,AMOXICILLIN 250MG CAP   ,27.00
1536,AMOXICILLIN 250MG CHEW  ,12.00
1537,AMOXICILLIN 250MG/5ML   ,64.75
1542,AMOXICILLIN 400MG/5ML   ,19.75
1543,AMOXICILLIN 500MG CAP   ,27.00
1581,AMPHOT B LIPOSOME 10 MG ,248.00
1589,AMPICILN/SULBACTM 1.5 G ,67.00
1640,AMPICILLIN 2000MG/16ML  ,319.50
1641,AMPICILLIN 250MG CAP    ,17.50
1642,AMPICILLIN 250MG/5ML LIQ,35.25
1645,AMPICILLIN 500MG CAP    ,17.50
1655,AMYL NITRITE 0.3ML INAMP,46.00
1661,AMYLA/LIP/PROT CAP      ,19.00
1673,ANAGRELIDE 0.5MG CAP    ,31.50
1675,ANASTROZOLE 1 MG PO     ,53.00
1679,ANTIPYRINE/BENZ 15ML OT ,140.25
1684,ANTIVENI LACTR MAC 2.5ML,325.50
1688,APRACLONIDINE 1% OP     ,90.00
1690,ARGININE 10% 300ML VL   ,217.50
1695,ARIPIPRAZOLE 10MG TAB   ,75.50
1696,ARIPIPRAZOLE 15MG TAB   ,58.00
1697,ARIPIPRAZOLE 5MG TAB    ,94.25
1702,ASCORBIC ACID 500MG TAB ,9.75
1703,ASCORBIC ACID 500MG VL  ,42.50
1704,BACITRACIN/POLYMYXIN 30G,75.50
1717,BACLOFEN 50 MCG INJ     ,103.75
1725,ATENOLOL 25MG TAB       ,17.50
1728,ATENOLOL 50MG TAB       ,17.50
1746,ATORVASTATIN 10MG TAB   ,31.50
1747,ATORVASTATIN 40MG TAB   ,27.00
1749,ATOVAQUONE 750MG/5ML LIQ,250.25
1756,ATRACURIUM 50MG/5ML VL  ,79.75
1778,AZATHIOPRINE 50 MG PO   ,31.50
1781,AZELASTINE 30ML NAS SPR ,420.00
1782,AZITHROMYCIN 100MG/5ML  ,41.75
1785,AZITHROMYCIN 200MG/5ML  ,32.75
1786,AZITHROMYCIN 250MG      ,27.00
1787,AZITHROMYCIN 500 MG INJ ,72.50
1788,AZTREONAM 1GM VL        ,148.25
1789,AZITHROMYCIN 600MG TAB  ,29.75
1791,AZTREONAM 2GM VL        ,294.25
1793,BETAMETH 0.6MG TAB      ,46.00
1798,BACITRACIN 500U/GM 15GM ,19.00
1802,BACITRACIN 500U/GM 3.5GM,103.75
1803,BACITRACIN 500U/GM 30GM ,18.75
1804,BACITRACIN 50MU VL      ,296.75
1810,BACITRACIN/POLYMYXIN3.5G,114.75
1812,BACLOFEN 10MG TAB       ,17.50
1823,BALSALAZIDE 750MG CAP   ,25.00
1826,BECAPLERMIN 0.01%15GMOI ,2428.50
1830,BRIMONIDINE 0.2% 5ML OP ,148.25
1851,BENAZEPRIL 20MG TAB     ,20.25
1856,BENAZEPRIL 5MG TAB      ,20.25
1858,BENAZEPRIL/AMLOD 5/10   ,25.00
1889,BENZOCAINE 20% 60ML SPR ,76.00
1902,OXYGEN 1-12 HR          ,65.00
1910,HELIOX 1-12HRS          ,65.00
1935,BENZOCAINE/MENTHOL SPR  ,31.50
1941,BENZOIN 4OZ SPR         ,68.00
1948,BENZOIN CMPD TINC 4OZTOP,82.75
2043,BENZONATATE 100MG CAP   ,20.25
2082,BENZTROPINE 1MG TAB     ,17.50
2096,BERACTANT 200MG VL      ,4439.75
2098,BERACTANT 100MG VL      ,2221.50
2134,BETAMETH 0.05% 15GM OI  ,64.75
2143,BETAMETH 0.1% 15GM OI   ,53.00
2193,BETAXOLOL 10MG TAB      ,17.50
2198,BETHANECHOL 25MG TAB    ,25.25
2236,BETHANECHOL 5MG TAB     ,25.25
2256,BICALUTAMIDE 50MG TAB   ,58.00
2257,CALCIPOTR 0.005% TOP60GM,669.25
2264,BISACODYL 10MG SUPP     ,6.25
2268,BISACODYL 10MG ENE      ,6.25
2269,BISACODYL 5MG EC TAB    ,3.00
2295,BISMUTH SUBSA 262MG CHEW,3.00
2415,BLEOMYCIN SULF 15 U INJ ,1737.50
2446,BROMOCRIPTINE 2.5MG TAB ,20.25
2462,INHBUDESOND NC 0.25MG   ,75.50
2463,INH BUDESOND NC TO 0.5MG,82.00
2476,BUMETANIDE 0.5MG TAB    ,17.50
2479,BUMETANIDE 1MG/4ML VL   ,50.25
2480,BUMETANIDE 1MG TAB      ,22.00
2486,BUMETANIDE 2.5MG/10ML VL,115.25
2489,BUPIVICAINE 30 ML INJ   ,43.75
2493,BUPIVACAIN/EPI 0.25%10ML,78.25
2494,BUPIVACAIN/EPI 0.25%30ML,85.50
2497,BUPIVACAIN 0.25%10MLINJ ,68.00
2501,BUPIVACAINE 0.5% 10MLINJ,76.00
2505,BUPIVICAINE 30 ML INJ   ,43.75
2511,BUPIVACAIN 0.75%10MLINJ ,78.25
2517,BUPIVACAINE/DEX 0.75%2ML,111.25
2518,BUPIVACAINE/EPI 0.5%10ML,127.00
2549,BUPROPION 100MG SR TAB  ,25.25
2550,BUPROPION 150MG SR TAB  ,25.25
2551,BUPROPION 100MG TAB     ,17.50
2552,BUPROPION 75MG TAB      ,17.50
2559,BUSPIRONE 5MG TAB       ,20.25
2576,CAFFEINE CIT 20MG/ML LIQ,20.25
2577,CHLOROQUINE 500MG TAB   ,50.25
2585,CALAMINE 180ML LOT      ,12.50
2594,CALCITONIN SALMON 400 U ,387.25
2598,CALCITRIOL 0.25MCG CAP  ,17.50
2607,CALCIUM ACET 667MG TAB  ,6.25
2616,CALCIUM ALGINAT 4X4 GAU ,64.75
2620,CALCIUM CARB 1250MG/5ML ,17.25
2628,CALCIUM CARB 500MG CHEW ,2.25
2636,CALCIUM CARB/VIT D 625MG,17.50
2638,CALCIUM CHL 1GM 10ML SYR,224.00
2643,CALCIUM CHL 1GM/10ML VL ,34.25
2651,CALCIUM GLUB 1.8GM/5ML  ,17.50
2658,CA GLUCONATE 10 ML INJ  ,43.75
2669,CISAPRIDE 10MG TAB      ,17.50
2672,CALFACTANT 210 MG VL    ,4439.75
2674,CANDESARTAN 16MG TAB    ,17.50
2677,CANDESARTAN 8MG TAB     ,16.25
2687,CAPSAICIN 0.025% 45GM CR,76.00
2691,CAPTOPRIL 12.5MG TAB    ,20.25
2694,CLOBETASL 0.05% TOP 30GM,561.25
2696,CAPTOPRIL 25MG TAB      ,20.25
2705,CARBACHOL 0.01% 1.5ML VL,263.75
2711,CARBACHOL 3% 15ML OP    ,315.25
2712,CARBAMAZEPINE 100MG CHEW,17.50
2713,CARBAMAZEPINE 100MG/5ML ,17.50
2715,CARBAMAZEPINE 100MG XR T,12.00
2716,CARBAMAZEPINE 200MG TAB ,17.50
2717,CARBAMAZEPINE 200MG XR T,12.25
2732,CARBAMIDE PER 6.5%15MLOT,86.00
2739,CARBIDOPA/LEVO 10/100 TB,17.50
2743,CARBIDOPA/LEVO 25/100 CR,12.75
2745,CARBIDOPA/LEVO 25/100 TB,17.50
2746,CARBIDOPA/LEVO 25/250 TB,20.25
2747,CARBOPLATIN 50 MG INJ   ,173.50
2748,CARBIDOPA/LEVO 50/200 CR,27.00
2749,CARBOPROST 250MCG INJ   ,441.00
2771,CARVEDILOL 12.5MG TAB   ,25.25
2772,CARVEDILOL 25MG TAB     ,22.00
2773,CARVEDILOL 6.25MG TAB   ,21.50
2774,CARVEDILOL 3.125MG TAB  ,27.00
2775,CASCARA SAGRADA AROM LIQ,3.00
2799,COD LIVER/ZINC OX 4OZ OI,17.50
2840,CEFDINIR 300MG CAP      ,19.75
2844,CEFEPIME 2GM VL         ,156.00
2845,CEFIXIME 100MG/5ML LIQ  ,357.00
2862,CEFOTAXIME 1 G VL       ,127.00
2867,CEFOTAXIME 500MG VL     ,29.75
2868,CEFOTETAN 1GM VL        ,242.75
2873,CEFOTETAN 2GM VL        ,405.50
2879,CEFOXITIN 1 G INJ       ,167.50
2881,CEFOXITIN 1 G BAG       ,354.25
2913,CEFTRIAXONE 250 MG VL   ,239.00
2925,CEFUROXIME 250MG TAB    ,31.50
2929,CEFUROXIME 750 MG VL    ,93.50
2931,CELECOXIB 100MG CAP     ,27.00
2934,CELECOXIB 200MG CAP     ,8.75
2935,CELLULOSE OXIDIZED 2X14 ,458.75
2945,CELLULOSE OXIDIZED 4X8  ,252.25
2946,CELLULOSE OXIDIZED MED  ,623.75
2947,CEPHALEXIN 250MG CAP    ,27.00
2950,CEPHALEXIN 250MG/5ML LIQ,19.75
2951,CEPHALEXIN 500MG CAP    ,42.50
2961,CETIRIZINE 5MG/5ML LIQ  ,12.00
2966,CETYLPYRIDINIUM 120ML   ,6.25
2969,CETYLPYRIDINIUM LOZ     ,8.75
2977,DEXTROMETHORPHAN/CPM LIQ,17.25
2979,CHLORAL HYDRAT 500MG/5ML,25.25
2998,CHLORAMPHENICOL 1 G INJ ,70.75
3073,CHLORDIAZEPOXID 10MG CAP,22.00
3077,CHLORDIAZEPOXID 25MG CAP,20.25
3084,CHLORHEX GLUC 4% 120ML  ,50.25
3088,CHLOROFLUOROCARBON 120ML,206.25
3096,CHLORPROCAINE 20 ML INJ ,263.75
3099,CHLOROTHIAZIDE 250MG TAB,8.75
3132,CHLOROTHIAZIDE 500MG INJ,478.00
3134,DIDANOSINE 250 MG PO    ,49.50
3148,CHLORPHENIRAMINE 4MG TAB,2.25
3180,CHLORPROMAZINE TO 50 MG ,106.25
3191,CHLORTHALIDONE 25MG TAB ,9.75
3198,CHOLESTYR/ASPART 4GM/5GM,25.25
3209,CHOLINE SAL/MAG SAL500MG,20.25
3217,CHOLINE SAL/MAG SAL750MG,17.50
3245,CILOSTAZOL 100MG TAB    ,19.00
3286,DORZOLAMIDE/TIMOLOL 10ML,571.00
3298,CIPROFLOXACI 200MG/100ML,162.00
3324,CIPROFLOXACIN 0.3% 2.5ML,352.75
3334,CIPROFLOXACIN 250MG TAB ,31.50
3345,CISATRACURIUM 200 MG INJ,542.75
3346,CISPLATIN 10MG INJ      ,274.25
3347,CISATRACURIUM 20MG VL   ,285.25
3353,CITALOPRAM 20MG TAB     ,25.25
3358,CLARITHROMYCIN 250MG TAB,25.25
3360,CLARITHROMYCIN 250MG/5ML,151.00
3361,CLARITHROMYCIN 500MG TAB,27.00
3378,CLINDAMYCIN 150MG CAP   ,25.25
3381,CLINDAMYCIN 2% 40GM CR  ,220.00
3383,CLINDAMYCIN 300 MG VL   ,123.00
3389,CLINDAMYCIN 600MG/D 50ML,87.25
3391,CLINDAMYCIN 75MG/5ML LIQ,19.75
3394,CLINDAMYCIN 900MG/D 50ML,280.50
3414,CLOMIPRAMINE 25MG CAP   ,8.75
3418,CLONAZEPAM 0.5MG TAB    ,20.25
3423,CLONIDINE 0.1MG TAB     ,17.50
3427,CLONIDINE 0.1MG/24HR PAT,46.00
3428,CLONIDINE 0.2MG TAB     ,17.50
3429,CLONIDINE 0.2MG/24HR PAT,68.00
3430,CLONIDINE 0.3MG/24HR PAT,86.00
3447,CLOPIDOGREL 75MG TAB    ,27.00
3454,CLOTRIMA/BETAMET 15GM CR,29.75
3465,CLOTRIMAZOLE 1% 15GM CR ,35.25
3466,CLOTRIMAZOLE 1% 30GM CR ,17.50
3467,CLOTRIMAZOLE 1% 45GM CR ,76.00
3472,CLOTRIMAZOLE 10MG TAB   ,17.50
3473,ETHACRYNIC ACID 25MG TAB,19.00
3479,CLOZAPINE 25 MG PO      ,12.00
3488,COCAINE 4% 4ML SOL      ,285.25
3493,COD LIVER/ZINC OX 2OZ OI,40.00
3496,CODEINE PHOS 30 MG INJ  ,44.50
3572,CODEINE 30MG TAB        ,20.25
3587,COLCHICINE 0.6MG TAB    ,17.50
3658,COLLAGENASE 15 GM TOP   ,206.25
3667,COLLOIDAL OATMEAL PKT   ,56.75
3698,CROMOLYN 20MG/2ML AMP   ,64.75
3731,CYANIDE ANTIDOTE KIT    ,1682.50
3741,CYANOCOBALAMIN 1MG TAB  ,8.75
3766,CYANOCOBALAMIN 1000 MCG ,42.50
3767,CYANOCOBALAMIN 500MCG TA,9.75
3774,CYCLOBENZAPRINE 10MG TAB,31.50
3775,CYCLOPENTOLATE 1% 2ML OP,129.75
3777,CYCLOPHOSPHAMIDE 100MG  ,81.50
3789,CYCLOSPORIN 250 MG INJ  ,408.00
3791,CYCLOSPORINE 25 MG PO   ,27.00
3798,CYPROHEPTADINE 4MG TAB  ,17.50
3832,CYTARABINE 100 MG INJ   ,712.75
3857,SOLUTION IV 10% DEX 1L V,273.00
3858,FERRIC SUBSULFATE 500ML ,659.00
3861,D10/W 250ML             ,184.50
3862,D10/W 500ML             ,184.50
3931,D5/.25NS 1000ML         ,184.50
3932,D5/.25NS 500ML          ,184.50
3939,SOLUTION IV 5% DEX 0.45%,213.00
3944,D5/.33NS 500ML          ,184.50
3948,SOL IV D5W 45NACL 1000  ,242.00
