Sentara Martha Jefferson Hospital,
Hospital Charges Transparency,
Uploaded 1/1/19,
,
DESCRIPTION, PRICE 
10005 FNA BX W/US GDN 1ST LES,"$1,179.00 "
10006 FNA BX W/US GDN EA ADDL,"$1,179.00 "
10007 FNA BX W/FLU GDN 1ST LES,"$1,297.00 "
10008 FNA BX W/FLU GDN EA ADDL,"$1,297.00 "
10009 FNA BX W/CT GDN 1ST LES,"$1,427.00 "
10010 FNA BX W/CT GDN EA ADDL,"$1,427.00 "
10011 FNA BX W/MR GDN 1ST LES,"$1,570.00 "
10012 FNA BX W/MR GDM EA ADDL,"$1,570.00 "
10021 FINE NEEDLE ASPIRATION,$165.00 
10022 FNA W/IMAGE,$514.00 
10060 I&D SKIN ABSCESS-SIMPLE,$501.00 
10061 I&D SKIN ABSCESS-COMPLIC,$501.00 
10080 PILONIDAL CYST-SIMPLE,$632.00 
10081 I&D PILONIDAL CYST COMP,"$1,064.00 "
10120 I&FB REMOVAL SUBQ-SIMPLE,$501.00 
10121 I&FB REMOVAL SUBQ-COMP,"$1,882.00 "
10140 I&D HEMTOMA/SEROMA/FLUID,"$2,216.00 "
10160 PUNCT ASPIRAT'N SKIN LES,$816.00 
10180 I&D COMPLEX POSTOP WOUND,"$6,103.00 "
11 B-PROSTAGLANDIN F2 AL,$142.00 
11 B-PROSTAGLANDIN F2 ALPHA,$142.00 
11 DEOXYCORTICOSTERONE,$215.00 
11 DEOXYCORTICOSTERONE,$215.00 
11 DEOXYCORTISOL,$203.00 
11 DEOXYCORTISOL,$203.00 
11000 DEBRD INF SKIN-10% BODY,$539.00 
11010 DEBRIDE SKIN AT FX SITE,"$1,466.00 "
11012 DEBRIDEMENT OF OPEN FX/D,"$3,182.00 "
11042 DEBRD SKIN&SUBQ 20SQCM/<,$819.00 
11043 DEB MUSC/FASCIA 20SQCM/<,$847.00 
11044 DEB BONE 20 SQ CM/<,"$2,890.00 "
11045 DEB SUBQ TISSUE ADD-ON,$816.00 
11055 PARE BENIGN LES; SGL,$444.00 
11200 REMOV MULT SKIN TAG 1-15,$446.00 
11720 NAIL BED DEBRRID NAIL1-5,$216.00 
11730 AVUL NAIL PLATE SIMP-1,$444.00 
11732 AVUL NAIL PLATE EA ADD,$444.00 
11740 EVAC SUBUNGUAL HEMATOMA,$186.00 
11750 EXC NAIL&MATRX-PERM RML,$816.00 
11760 REPAIR OF NAILBED,$609.00 
11765 NAIL FOLD WEDGE EXCISION,$468.00 
11-DEHYDRO THROMBOXANE,$84.00 
11-DEHYDRO THROMBOXANE,$84.00 
12001 SIMPLE REP TRUNK=<2.5CM,$609.00 
12002 SIMP REP TRUNK 2.6-7.5CM,$609.00 
12004 SIMP REP TRNK 7.6-12.5CM,$609.00 
12005 SIMP REP TRUNK 12.6-20CM,$609.00 
12006 SIMP REP TRUNK 20.1-30CM,$703.00 
12007 SIMPLE REP TRUNK>30CM,$703.00 
12011 SIMPLE REP FACE=<2.5CM,$609.00 
12013 SIMPLE REP FACE 2.6-5CM,$609.00 
12014 SIMP REP FACE 5.1-7.5CM,$609.00 
12015 SIMP REP FACE 7.6-12.5CM,$609.00 
12016 SIMP REP FACE 12.6-20CM,$703.00 
12017 SMPLE REP FACE 20.1-30CM,$703.00 
12018 SIMP REP FACE >30CM,$703.00 
12020 RX SUPFCL WD DEHIS-SIMP,"$1,281.00 "
12021 RX SUPFCL WD DESHI-PACK,$562.00 
12031 LAYR CLOS TRUNK=2.5CM,$609.00 
12032 LAYR CLOS TRNK 2.6-7.5CM,$609.00 
12034 LAY CLOS TRNK 7.6-12.5CM,$609.00 
12035  LAYR CLOS TRNK 12.6-20C,$609.00 
12036 LAYR CLOS TRNK 20.1-30CM,$703.00 
12037 LAYR CLOS TRUNK >30CM,"$1,039.00 "
12041  LAY CLOS HND/FT=<2.5CM,$609.00 
12042 LAY CLS HND/FT 2.6-7.5CM,$609.00 
12044 LAY CLS HND/F 7.6-12.5CM,$334.00 
12045 LAY CLS HND/FT 12.6-20CM,$384.00 
12047 LAY CLOS HND/FT>30CM,$440.00 
12051 LAYR CLOSR FACE=<2.5CM,$609.00 
12052 LAYR CLOSR FACE 2.6-5CM,$609.00 
12053 LAYR CLOS FACE 5.1-7.5CM,$271.00 
12054 LAY CLOS FACE 7.6-12.5CM,$609.00 
12055 LAY CLOS FACE 12.6-20CM,$435.00 
12056 LAYR CLOS FACE 20.1-30CM,$500.00 
